gene_rank,true_mean,true_q10,true_q90,high_pra_q10,high_pra_q90,high_pra_iou,low_pra_q10,low_pra_q90,low_pra_iou
1361,1.5354682354289975,1.2254155188072489,1.8928200647827371,1.2298489185454033,1.9509303460643366,0.9137940691629842,1.5919543535917744,1.7809642282898,0.2832013594120279
1362,1.53483330751755,1.2249561321238045,1.8920726923983384,1.2297847578035894,1.9510086871905985,0.9121763018020385,1.5931207043820488,1.782363739090734,0.28367311797927397
1363,1.5341992756870593,1.2244972171614692,1.8913266678790324,1.2297212340386061,1.9510882266859644,0.910560996720015,1.5942874175063704,1.7837640525305891,0.2841455709856941
1364,1.5335661330945665,1.2240387666613168,1.8905819844669678,1.229658339877611,1.9511689583256726,0.9089481528425378,1.5954544880715207,1.7851651604007137,0.2846187122775712
1365,1.5329338728963549,1.2235807733671966,1.889838635400428,1.2295960679497613,1.9512508758809877,0.9073377690931771,1.596621911184474,1.7865670544917371,0.2850925356852137
1366,1.5323024882480778,1.223123230025854,1.8890966139139602,1.2295344108863486,1.9513339731193167,0.9057298443933555,1.5977896819525195,1.787969726593701,0.28556703502303127
1367,1.531671972304879,1.2226661293870458,1.888355913238498,1.2294733613209288,1.9514182438043237,0.9041243776622485,1.5989577954833754,1.7893731684961882,0.2860422040896211
1368,1.5310423182215225,1.2222094642036607,1.8876165266014913,1.2294129118894574,1.9515036816960496,0.9025213678166906,1.6001262468853106,1.7907773719884545,0.286518036667844
1369,1.5304135191525121,1.2217532272318359,1.8868784472270288,1.2293530552304175,1.9515902805510221,0.900920813771084,1.601295031267261,1.7921823288595564,0.28699452652490776
1370,1.529785568252219,1.2212974112310746,1.8861416683359666,1.2292937839849538,1.9516780341223765,0.8993227144373017,1.6024641437389482,1.7935880308984828,0.2874716674124496
1371,1.5291584586750053,1.220842008964365,1.8854061831460525,1.2292350907970049,1.9517669361599688,0.8977270687245953,1.6036335794109993,1.794994469894284,0.2879494530666166
1372,1.5285321835753491,1.2203870131982977,1.8846719848720532,1.2291769683134348,1.951856980410494,0.8961338755395027,1.604803333395065,1.7964016376362029,0.2884278772081506
1373,1.5279067361079677,1.219932416703182,1.8839390667258793,1.2291194091841633,1.9519481606175988,0.8945431337857589,1.6059734008039366,1.7978095259138018,0.28890693354246955
1374,1.5272821094279416,1.219478212253164,1.883207421916711,1.2290624060622983,1.952040470522,0.8929548423642024,1.6071437767516645,1.7992181265170932,0.28938661575975194
1375,1.526658296690841,1.2190243926263455,1.8824770436511251,1.2290059516042682,1.9521339038615992,0.8913690001726892,1.6083144563536789,1.8006274312366692,0.2898669175350203
1376,1.526035291052848,1.2185709506048994,1.8817479251332194,1.2289500384699519,1.952228454371598,0.8897856061060009,1.6094854347269056,1.8020374318638304,0.2903478325282267
1377,1.5254130856708805,1.2181178789751872,1.8810200595647388,1.2288946593228105,1.9523241157846147,0.8882046590557575,1.610656706989887,1.8034481201907158,0.2908293543843375
1378,1.5247916737027165,1.2176651705278765,1.8802934401452007,1.2280577021178798,1.951506748341027,0.8887963802364329,1.6105939399333804,1.8036251596809114,0.29131147673341623
1379,1.524171048307119,1.2172128180580586,1.879568060072021,1.2263169150202138,1.9496335598296646,0.8919069433665949,1.6091042648780258,1.80237567832713,0.291794193190714
1380,1.5235512026439586,1.2167608143653639,1.8788439125406402,1.2245765847055416,1.9477615278250895,0.8950296706805407,1.6076148690789231,1.8011268600557966,0.2922774973567504
1381,1.5229321298743377,1.21630915225408,1.8781209907446461,1.2228367042390087,1.9458906456003549,0.8981646224332416,1.6061257476622566,1.7998786966636844,0.29276138281740594
1382,1.5223138231607136,1.2158578245332679,1.8773992878759023,1.2210972666900974,1.9440209064263874,0.9013118592603099,1.6046368957564177,1.798631179949046,0.2932458431440029
1383,1.5216962756670231,1.2154068240168778,1.8766787971246717,1.2193582651327564,1.9421523035721113,0.9044714421810974,1.603148308492123,1.7973843017117432,0.2937308718933985
1384,1.5210794805588046,1.214956143523867,1.8759595116797418,1.2176196926455196,1.9402848303045688,0.9076434326018417,1.6016599810025312,1.796138053753372,0.29421646260806933
1385,1.5204634310033227,1.2145057758783153,1.8752414247285505,1.2158815423116365,1.938418479889044,0.9108278923188258,1.6001719084233628,1.7948924278773923,0.294702608816201
1386,1.5198481201696907,1.2140557139095418,1.8745245294573105,1.214143807219191,1.9365532455891825,0.9140248835215895,1.5986840858930174,1.7936474158892555,0.29518930403177723
1387,1.519233541228994,1.21360595045222,1.8738088190511344,1.2124064804612298,1.934689120667116,0.9140505833155895,1.597196508552692,1.7924030095965304,0.2956765417546679
1388,1.5186196873544127,1.213156478346495,1.8730942866941591,1.2106695551358841,1.9328260983835814,0.9138431473317105,1.5957091715464984,1.791159200809032,0.2961643154707207
1389,1.5180065517213455,1.2127072904380984,1.8723809255696722,1.2089330243464942,1.9309641719980455,0.913635979939648,1.594222070021582,1.7899159813389476,0.29665261865184894
1390,1.5173941275075318,1.2122583795784647,1.8716687288602343,1.2071968812017344,1.9291033347688245,0.9134290821525224,1.5927351991282392,1.7886733430009647,0.29714144475612414
1391,1.5167824078931742,1.2118097386248463,1.8709576897478049,1.2054611188157336,1.9272435799532055,0.9132224549820643,1.5912485540200352,1.7874312776123962,0.29763078722786585
1392,1.5161713860610626,1.2113613604404305,1.8702478014138681,1.203725730308203,1.9253849008075714,0.913016099438612,1.5897621298539226,1.7861897769933093,0.2981206394977332
1393,1.515561055196694,1.2109132378944518,1.8695390570395534,1.2019907088045547,1.9235272905875174,0.9128100165311028,1.588275921790357,1.7849488329666492,0.29861099498281773
1394,1.514951408488399,1.2104653638623115,1.868831449805765,1.2002560474360306,1.9216707425479775,0.9126042072670703,1.5867899249934185,1.7837084373583685,0.2991018470867333
1395,1.514342439127459,1.2100177312256875,1.8681249728933007,1.1985217393398204,1.9198152499433419,0.9123986726526364,1.585304134630924,1.7824685819975497,0.2995931891997117
1396,1.5137341403082318,1.209570332872654,1.8674196194829793,1.1967877776591858,1.9179608060275786,0.9121934136925042,1.5838185458745486,1.7812292587165333,0.3000850146986937
1397,1.5131265052282743,1.2091231616977944,1.866715382755765,1.195054155543586,1.9161074040543584,0.9119884313899548,1.5823331538999426,1.7799904593510447,0.30057731694742407
1398,1.512519527088461,1.2086762106023152,1.8660122558928884,1.1933208661487973,1.9142550372771714,0.9117837267468403,1.5808479538868472,1.7787521757403173,0.3010700892965442
1399,1.5119131990931087,1.2082294724941618,1.8653102320759727,1.1915879026370366,1.9124036989494506,0.9115793007635764,1.5793629410192136,1.7775143997272183,0.30156332508368555
1400,1.511307514450097,1.207782940288132,1.864609304487157,1.189855258177084,1.9105533823246923,0.9113751544391402,1.5778781104853186,1.776277123158376,0.30205701763356835
1401,1.5107024663709891,1.2073366069059908,1.8639094663092175,1.188122925944403,1.9087040806565745,0.9111712887710585,1.576393457477881,1.7750403378843014,0.3025511602580935
1402,1.510098048071156,1.206890465276585,1.8632107107256959,1.186390899121267,1.9068557871990832,0.910967704755409,1.574908977194183,1.7738040357595177,0.30304574625643843
1403,1.509494252769894,1.2064445083359558,1.8625130309210163,1.1846591708968761,1.9050084952066266,0.9107644033868083,1.5734246648361814,1.7725682086426795,0.3035407689151537
1404,1.5088910736905483,1.2059987290274532,1.861816420080614,1.1829277344674813,1.9031621979341597,0.9105613856584108,1.5719405156106272,1.771332848396702,0.30403622150826043
1405,1.5082885040606335,1.2055531203018508,1.8611208713910552,1.1811965830365065,1.901316888637304,0.9103586525618983,1.5704565247291837,1.7700979468888833,0.30453209729734554
1406,1.5076865371119537,1.2051076751174568,1.8604263780401606,1.1794657098146666,1.8994725605724654,0.9101562050874774,1.5689726874085381,1.7688634959910274,0.30502838953166095
1407,1.5070851660807245,1.2046623864402302,1.8597329332171297,1.177735108020094,1.8976292069969585,0.9099540442238738,1.5674889988705252,1.7676294875795715,0.3055250914482179
1408,1.5064843842076918,1.2042172472438912,1.859040530112661,1.1760047708784538,1.8957868211691231,0.9097521709583236,1.5660054543422366,1.7663959135357057,0.30602219627188865
1409,1.5058841847382538,1.203772250510037,1.8583491619190762,1.174274691623069,1.8939453963484456,0.9095505862765709,1.5645220490561418,1.7651627657455002,0.306519697215504
1410,1.50528456092258,1.2033273892282517,1.8576588218304417,1.1725448634950375,1.8921049257956772,0.9093492911628599,1.5630387782502007,1.7639300361000254,0.30701758747995134
1411,1.504685506015733,1.202882656396222,1.856969503042693,1.1708152797433562,1.8902654027729582,0.9091482865999292,1.5615556371679835,1.7626977164954785,0.3075158602542741
1412,1.5040870132777855,1.2024380450198473,1.8562811987537522,1.1690859336250383,1.8884268205439314,0.9089475735690065,1.5600726210587839,1.7614657988333033,0.3080145087157717
1413,1.5034890759739432,1.2019935481133528,1.8555939021636552,1.167356818405234,1.886589172373866,0.908747153049803,1.5585897251777343,1.7602342750203153,0.3085135260301006
1414,1.5028916873746632,1.2015491586994032,1.8549076064746703,1.1656279273573533,1.884752451529776,0.9085470260205075,1.557106944785925,1.7590031369688242,0.30901290535137393
1415,1.502294840755772,1.2011048698092117,1.8542223048914206,1.163899253763179,1.8829166512805364,0.9083471934577804,1.5556242751505138,1.7577723765967532,0.3095126398222622
1416,1.5016985293985865,1.200660674482654,1.8535379906210054,1.162170790912993,1.881081764897007,0.9081476563367483,1.5541417115448475,1.7565419858277658,0.31001272257409473
1417,1.5011027465900335,1.20021656576838,1.8528546568731223,1.160442532105692,1.8792477856521481,0.9079484156309974,1.552659249248573,1.7553119565913846,0.31051314672696273
1418,1.500507485622767,1.1997725367239243,1.8521722968601875,1.1587144706489074,1.8774147068211406,0.9077494723125688,1.5511768835477542,1.754082280823115,0.31101390538981954
1419,1.499912739795288,1.1993285804158182,1.8514909037974574,1.1569865998591249,1.8755825216815047,0.9075508273519516,1.549694609734987,1.7528529504645654,0.31151499166058383
1420,1.499318502412063,1.1988846899197003,1.850810470903149,1.1552589130618012,1.873751223513217,0.907352481718079,1.5482124231095113,1.7516239574635686,0.31201639862624414
1421,1.4987247667836414,1.1984408583204271,1.850130991398561,1.153531403591483,1.8719208055988295,0.9071544363783217,1.5467303189773294,1.7503952937743041,0.3125181193629588
1422,1.4981315262267756,1.1979970787121852,1.8494524585081942,1.1518040647919277,1.8700912612235896,0.9069566922984804,1.545248292651318,1.7491669513574188,0.3130201469361633
1423,1.4975387740645378,1.1975533441986006,1.8487748654598724,1.1500768900162188,1.8682625836755569,0.9067592504427833,1.543766339451344,1.7479389221801478,0.3135224744006722
1424,1.496946503626438,1.1971096478928496,1.8480982054848614,1.148349872626884,1.8664347662457197,0.9065621117738774,1.5422844547043773,1.7467111982164343,0.31402509480078383
1425,1.4963547082485416,1.1966659829177682,1.8474224718179904,1.1466230059960134,1.8646078022281147,0.9063652772528259,1.5408026337446044,1.7454837714470495,0.3145280011703856
1426,1.495763381273587,1.196222342405963,1.846747657697771,1.1448962835053769,1.8627816849199443,0.9061687478390996,1.5393208719135445,1.7442566338597159,0.31503118653306017
1427,1.4951725160511042,1.1957787194999214,1.8460737563665175,1.1431696985465418,1.8609564076216938,0.9059725244905732,1.5378391645601615,1.7430297774492234,0.3155346439021885
1428,1.494582105937529,1.195335107352119,1.845400761070466,1.141443244520988,1.8591319636372488,0.9057766081635188,1.5363575070409765,1.7418031942175514,0.3160383662810588
1429,1.4939921442963229,1.1948914991251318,1.8447286650598933,1.1397169148402273,1.857308346274012,0.9055809998125998,1.5348758947201828,1.7405768761739873,0.3165423466629719
1430,1.4934026244980878,1.1944478879917426,1.8440574615892376,1.137990702925916,1.8554855488430206,0.9053857003908669,1.5333943229697586,1.7393508153352464,0.3170465780313462
1431,1.4928135399206837,1.1940042671350528,1.8433871439172156,1.1362646022099763,1.8536635646590631,0.905190710849751,1.531912787169579,1.7381250037255904,0.31755105335982836
1432,1.4922248839493448,1.1935606297485895,1.8427177053069435,1.1345386061347085,1.8518423870407963,0.9049960321390584,1.5304312827075301,1.7368994333769476,0.31805576561239784
1433,1.4916366499767948,1.1931169690364132,1.8420491390260523,1.1328127081529074,1.8500220093108606,0.9048016652069641,1.52894980497962,1.7356740963290291,0.3185607077434761
1434,1.4910488314033643,1.1926732782132285,1.8413814383468101,1.13108690172798,1.848202424795999,0.9046076110000079,1.5274683493900927,1.7344489846294506,0.31906587269803516
1435,1.4904614216371046,1.1922295505044904,1.8407145965462375,1.1293611803340566,1.8463836268271683,0.9044138704630874,1.5259869113515379,1.733224090333847,0.31957125341170617
1436,1.489874414093905,1.1917857791465134,1.840048606906226,1.1276355374561113,1.8445656087396607,0.9042204445394529,1.5245054862850058,1.731999405505993,0.3200768428108879
1437,1.4892878021976077,1.1913419573865789,1.8393834627136583,1.1259099665900725,1.8427483638732165,0.9040273341707021,1.5230240696201172,1.7307749222179203,0.3205826338128561
1438,1.488701579380122,1.1908980784830416,1.8387191572605222,1.12418446124294,1.840931885572141,0.9038345402967742,1.5215426567951753,1.7295506325500347,0.3210886193258739
1439,1.4881157390815392,1.1904541357054386,1.83805568384403,1.1224590149328963,1.8391161671854173,0.903642063855944,1.5200612432572764,1.728326528591233,0.3215947922493019
1440,1.4875302747502488,1.1900101223345954,1.8373930357667365,1.1207336211894259,1.8373012020668256,0.9032059951574148,1.5185798244624222,1.727102602439022,0.32210114547370905
1441,1.486945179843051,1.1895660316627326,1.8367312063366543,1.1190082735534235,1.835486983575055,0.8999586364163253,1.5170983958756297,1.7258788461996324,0.32260767188098166
1442,1.4863604478252725,1.189121856993573,1.8360701888673714,1.1172829655773115,1.83367350507382,0.8967210701519998,1.5156169529710424,1.7246552519881388,0.3231143643444374
1443,1.4857760721708797,1.1886775916424492,1.8354099766781684,1.115557690825153,1.8318607599319763,0.89349326372891,1.5141354912320415,1.7234318119285743,0.3236212157289345
1444,1.4851920463625914,1.1882332289364061,1.8347505630941334,1.113832442872761,1.8300487415236304,0.8902751846355893,1.5126540061513527,1.722208518154045,0.32412821889098553
1445,1.4846083638919947,1.1877887622143115,1.8340919414462793,1.1121072153078169,1.8282374432282609,0.8870668004839813,1.5111724932311617,1.7209853628068497,0.324635366678868
1446,1.4840250182596562,1.187344184826958,1.8334341050716594,1.1103820017299788,1.8264268584308265,0.8838680790087794,1.509690947983219,1.719762338038593,0.3251426519327387
1447,1.4834420029752369,1.1868994901371712,1.832777047313484,1.108656795750997,1.824616980521885,0.8806789880667809,1.5082093659289528,1.718539436010302,0.32565006748474595
1448,1.482859311557603,1.186454671519913,1.8321207615212338,1.1069315909948236,1.822807802897703,0.8774994956362427,1.5067277425995769,1.7173166488925404,0.3261576061591414
1449,1.4822769375349396,1.1860097223623878,1.831465241050777,1.105206381097724,1.8209993189603704,0.8743295698162357,1.5052460735361979,1.7160939688655241,0.32666526077239827
1450,1.4816948744448633,1.1855646360641465,1.8308104792644841,1.1034943406424966,1.8191978846234955,0.8711937146890001,1.503767517937759,1.7148745517670674,0.3271730241333199
1451,1.4811131158345339,1.1851194060371923,1.8301564695313424,1.1026785544497875,1.817829817838334,0.8697314360810676,1.5025040357701558,1.7138703542017064,0.32768088904315734
1452,1.4805316552607661,1.1846740257060833,1.8295032052270703,1.101862682576635,1.8164624967595735,0.8682700473472763,1.5012404945523297,1.7128662403267993,0.3281888482957244
1453,1.479950486290142,1.1842284885080383,1.828850679734233,1.101046719349982,1.8150959140667084,0.8668095529812695,1.499976889866054,1.7118622023623167,0.3286968946775108
1454,1.4793696024991208,1.1837827878930387,1.8281988864423537,1.1002306591092428,1.813730062446083,0.8653499574573971,1.4987132173035371,1.7108582325384516,0.32920502096779897
1455,1.4787889974741515,1.1833369173239336,1.827547818748032,1.099414496206407,1.812364934591016,0.8638912652306512,1.4974494724675327,1.709854323095736,0.3297132199387796
1456,1.4782086648117834,1.1828908702765433,1.8268974700550533,1.0985982250061381,1.811000523201924,0.8624334807366093,1.4961856509714457,1.7088504662851514,0.3302214843556671
1457,1.477628598118777,1.182444640239761,1.8262478337745054,1.0977818398858732,1.8096368209864437,0.8609766083913696,1.4949217484394397,1.7078466543682442,0.33072980697681725
1458,1.477048791012212,1.1819982207156559,1.825598903324888,1.0969653352359219,1.8082738206595552,0.8595206525914972,1.4936577605065418,1.7068428796172352,0.331238180553843
1459,1.476469237119602,1.1815516052195776,1.8249506721322304,1.096148705459567,1.8069115149437054,0.8580656177139602,1.4923936828187525,1.705839134315136,0.33174659783173205
1460,1.4758899300789998,1.1811047872802558,1.8243031336302005,1.0953319449731636,1.8055498965689296,0.8566115081160772,1.4911295110331504,1.704835410755859,0.33225505154896295
1461,1.4753108635391095,1.1806577604399042,1.8236562812602182,1.0945150482062354,1.804188958272975,0.8551583281354588,1.4898652408179969,1.7038317012443296,0.33276353443762535
1462,1.4747320311593948,1.180210518254321,1.8230101084715682,1.0936980096015754,1.8028286928014219,0.8537060820899515,1.4886008678528433,1.7028279980965986,0.333272039223536
1463,1.4741534266101899,1.1797630542929929,1.8223646087215124,1.0928808236153447,1.8014690929078054,0.8522547742775812,1.487336387828638,1.701824293639955,0.3337805586263575
1464,1.4735750435728048,1.1793153621391923,1.8217197754753989,1.0920634847171669,1.8001101513537368,0.8508044089765022,1.4860717964478272,1.7008205802130343,0.33428908535971863
1465,1.4729968757396374,1.1788674353900819,1.8210756022067769,1.0912459873902292,1.7987518609090267,0.8493549904449423,1.4848070894244634,1.6998168501659314,0.3347976121313296
1466,1.4724189168142803,1.1784192676568146,1.820432082397506,1.090428326131378,1.797394214351804,0.8479065229211477,1.483542262484309,1.6988130958603127,0.3353061316431065
1467,1.471841160511628,1.1779708525646329,1.8197892095378667,1.0896104954512158,1.7960372044686381,0.8464590106233346,1.482277311364941,1.697809309669524,0.3358146365912862
1468,1.4712636005579853,1.1775221837529695,1.8191469771266724,1.0887924898741983,1.7946808240546583,0.8450124577496367,1.4810122318158525,1.696805483978702,0.33632311966655015
1469,1.470686230691176,1.1770732548755483,1.8185053786713787,1.0879743039387306,1.7933250659136752,0.8435668684780537,1.4797470195985607,1.6958016111848853,0.3368315735541416
1470,1.4701090446606477,1.1766240596004833,1.8178644076881945,1.0871559321972635,1.7919699228583004,0.8421222469664023,1.4784816704867063,1.694797683697122,0.3373399909339877
1471,1.4695320362275806,1.1761745916103776,1.8172240577021908,1.0863373692163887,1.790615387710067,0.8406785973522697,1.4772161802661596,1.6937936939365816,0.33784836448082006
1472,1.468955199164993,1.1757248446024233,1.8165843222474112,1.0855186095769354,1.789261453299548,0.8392359237529627,1.4759505447351216,1.6927896343366633,0.33835668686429643
1473,1.4683785272578473,1.1752748122885,1.8159451948669796,1.084699647874063,1.7879081124664755,0.8377942302654596,1.4746847597042256,1.6917854973431037,0.3388649507491226
1474,1.4678020143031585,1.1748244883952732,1.815306669113213,1.0838804787173593,1.786555358059862,0.8363535209663675,1.4734188209966432,1.6907812754140874,0.3393731487951698
1475,1.4672256541100963,1.1743738666642929,1.8146687385477245,1.0830610967309326,1.7852031829381165,0.834913799911875,1.4721527244481816,1.6897769610203552,0.3398812736576049
1476,1.4666494405000938,1.1739229408520924,1.8140313967415382,1.0822414965535074,1.7838515799691654,0.833475071137705,1.4708864659073888,1.688772546645312,0.34038931798700484
1477,1.4660733673069497,1.1734717047302834,1.8133946372751915,1.0814216728385162,1.7825005420305684,0.8320373386590749,1.4696200412356517,1.6877680247851334,0.34089727442948403
1478,1.465497428376936,1.1730201520856567,1.8127584537388468,1.0806016202541953,1.7811500620096377,0.8306006064706483,1.4683534463073,1.6867633879488755,0.3414051356268147
1479,1.4649216175689004,1.172568276720277,1.812122839732398,1.0797813334836772,1.7798001328035566,0.8291648785464976,1.4670866770097046,1.6857586286585817,0.3419128942165529
1480,1.4643459287543723,1.1721160724515818,1.8114877888655785,1.078960807225084,1.778450747319496,0.8277301588400572,1.4658197292433794,1.6847537394493894,0.34242054283215906
1481,1.4637703558176647,1.171663533112475,1.810853294758066,1.078140036191619,1.7771018984747307,0.8262964512840881,1.4645525989220798,1.6837487128696367,0.3429280741031232
1482,1.4631948926559808,1.1712106525514274,1.8102193510395934,1.07731901511166,1.7757535791967591,0.8248637597906312,1.4632852819729043,1.6827435414809706,0.3434354806550893
1483,1.462619533179514,1.1707574246325685,1.8095859513500505,1.0764977387288512,1.7744057824234163,0.8234320882509735,1.4620177743363914,1.6817382178584508,0.34394275510997874
1484,1.4620442713115533,1.1703038432357848,1.808953089339594,1.0756762018021946,1.7730585011029927,0.822001440535606,1.4607500719666202,1.6807327345906578,0.34444989008611543
1485,1.4614691009885852,1.1698499022568143,1.8083207586687509,1.0748543991061406,1.7717117281943495,0.8205718204941872,1.4594821708313086,1.6797270842797978,0.34495687819835086
1486,1.4608940161603963,1.169395595607342,1.8076889530085256,1.074032325430681,1.7703654566670346,0.8191432319555058,1.458214066911911,1.678721259541808,0.3454637120581886
1487,1.4603190107901753,1.1689409172150942,1.8070576660405049,1.0732099755814377,1.7690196795013984,0.8177156787274451,1.4569457562037176,1.6777152530064632,0.34597038427391025
1488,1.4597440788546154,1.1684858610239335,1.8064268914569623,1.0723873443797542,1.7676743896887075,0.8162891645969449,1.4556772347159506,1.676709057317479,0.3464768874507005
1489,1.459169214344015,1.1680304209939527,1.8057966229609637,1.0715644266627855,1.7663295802312615,0.8148636933299698,1.4544084984718617,1.6757026651326183,0.3469832141907753
1490,1.4585944112623794,1.16757459110157,1.8051668542664714,1.0707412172835875,1.7649852441425076,0.8134392686714726,1.4531395435088303,1.6746960691237938,0.3474893570935034
1491,1.4580196636275213,1.1671183653396198,1.8045375790984473,1.069917711111206,1.7636413744471517,0.8120158943453626,1.4518703658784575,1.673689261977173,0.34799530875553814
1492,1.457444965471162,1.1666617377174486,1.8039087911929583,1.069093903030767,1.7622979641812773,0.8105935740544731,1.4506009616466653,1.6726822363932836,0.3485010617709403
1493,1.456870310839031,1.1662047022610071,1.8032804842972787,1.0682697879435639,1.7609550063924555,0.8091723114805286,1.4493313268937893,1.6716749850871138,0.349006608731307
1494,1.4562956937909657,1.1657472530129425,1.8026526521699928,1.0674453607671461,1.7596124941398594,0.807752110284114,1.448061457714676,1.6706675007882175,0.349511942225898
1495,1.455721108401012,1.1652893840326912,1.8020252885811,1.0666206164354084,1.7582704204943784,0.8063329741046456,1.4467913502187784,1.6696597762408187,0.3500170548417637
1496,1.4551465487575228,1.1648310893965719,1.8013983873121147,1.065795549898677,1.75692877853873,0.80491490656034,1.4455210005302492,1.6686518042039118,0.3505219391638725
1497,1.454572008963257,1.1643723631978746,1.80077194215617,1.064970156123798,1.7555875613675718,0.8034979112481881,1.4442504047880353,1.6676435774513643,0.3510265877752385
1498,1.453997483135479,1.163913199546956,1.80014594691812,1.064144430094223,1.7542467620876148,0.8020819917439217,1.442979559145974,1.6666350887720218,0.3515309932570513
1499,1.4534229654060544,1.1634535925713263,1.799520395414639,1.0633183668100967,1.752906373817734,0.8006671516019928,1.4417084597728822,1.6656263309698045,0.3520351481888007
1500,1.4528484499215517,1.1629935364157435,1.7988952814743262,1.0624919612883434,1.7515663896890818,0.7992533943555428,1.440437102852655,1.664617296863815,0.3525390451484095
1501,1.4522739308433374,1.1625330252423025,1.7982705989378045,1.0616652085627525,1.750226802845199,0.7978407235163794,1.4391654845843544,1.663607979288436,0.3530426767123604
1502,1.451699402347673,1.1620720532305242,1.7976463416578201,1.060838103684063,1.7488876064421222,0.7964291425749486,1.4378936011823025,1.6625983710934298,0.3535460354558247
1503,1.451124858625813,1.1616106145774467,1.7970225034993452,1.0600106417200503,1.7475487936484984,0.795018655000313,1.4366214488761753,1.6615884651440436,0.3540491139527924
1504,1.4505502938841017,1.1611487034977155,1.7963990783396766,1.0591828177556106,1.746210357645695,0.7936092642401288,1.4353490239110926,1.6605782543211063,0.354551904776202
1505,1.4499757023440687,1.16068631422367,1.7957760600685357,1.058354626892845,1.7448722916279085,0.7922009737206215,1.4340763225477107,1.6595677315211301,0.35505440049806847
1506,1.4494010782425255,1.1602234410054364,1.7951534425881681,1.0575260642511444,1.7435345888022742,0.7907937868465634,1.4328033410623127,1.6585568896564107,0.3555565936896151
1507,1.4488264158316597,1.1597600781110113,1.7945312198134409,1.0566971249672712,1.7421972423889753,0.7893877070012545,1.431530075746897,1.6575457216551248,0.35605847692140413
1508,1.4482517093791318,1.1592962198263541,1.7939093856719432,1.0558678041954457,1.7408602456213529,0.7879827375465,1.4302565229092712,1.656534220461432,0.35656004276346437
1509,1.4476769531681695,1.1588318604554728,1.7932879341040842,1.0550380971074267,1.7395235917460148,0.7865788818225924,1.4289826788731392,1.6555223790355722,0.35706128378542445
1510,1.4471021414976615,1.1583669943205117,1.7926668590631893,1.0542079988925952,1.7381872740229425,0.7851761431482918,1.4277085399781912,1.6545101903539647,0.35756219255664234
1511,1.446527268682253,1.1579016157618396,1.7920461545156008,1.0533775047580374,1.7368512857256002,0.783774524820806,1.4264341025801925,1.6534976474093068,0.35806276164633694
1512,1.4459523290524383,1.1574357191381353,1.7914258144407715,1.0525466099286243,1.735515620141042,0.7823740301157752,1.4251593630510722,1.6524847432106713,0.35856298362371886
1513,1.4453773169546544,1.1569692988264744,1.790805832831364,1.0517153096470953,1.734180270570019,0.7809746622872544,1.4238843177790101,1.651471470783604,0.3590628510581218
1514,1.4448022267513758,1.156502349222417,1.7901862036933485,1.0508835991741394,1.7328452303270883,0.7795764245676974,1.4226089631685277,1.6504578231702238,0.35956235651913404
1515,1.444227052821204,1.156034864740091,1.7895669210460943,1.0500514737884752,1.7315104927407166,0.7781793201679418,1.42133329564057,1.6494437934293154,0.3600614925767314
1516,1.4436517895589633,1.1555668398122811,1.788947978922471,1.0492189287869307,1.7301760511533884,0.776783352277191,1.4200573116325985,1.6484293746364307,0.3605602518014072
1517,1.4430764313757904,1.1550982688905096,1.78832937136894,1.0483859594845253,1.7288418989217118,0.7753885240630072,1.418781007598672,1.6474145598839822,0.36105862676430694
1518,1.4425009726992277,1.154629146445125,1.7877110924456532,1.0475525612145482,1.7275080294165244,0.7739948386712917,1.417504380009538,1.6463993422813423,0.3615566100373575
1519,1.4419254079733121,1.1541594669653839,1.787093136226543,1.0467187293286364,1.7261744360229958,0.7726022992262745,1.4162274253527118,1.6453837149549342,0.36205419419340223
1520,1.4413497316586696,1.153689224959537,1.7864754967994223,1.0458844591968572,1.7248411121407377,0.7712109088305047,1.4149501401325681,1.6443676710483335,0.3625513718063326
1521,1.4407739382326028,1.153218414954912,1.7858581682660746,1.0450497462077837,1.723508051183904,0.7698206705648366,1.4136725208704224,1.6433512037223608,0.36304813545122167
1522,1.4401980221891821,1.1527470314979968,1.785241144742349,1.0442145857685734,1.7221752465812963,0.7684315874884197,1.4123945641046147,1.6423343061551758,0.3635444777044561
1523,1.4396219780393362,1.1522750691545232,1.7846244203582546,1.0443758584403247,1.7220535268403614,0.7697123466333846,1.4108012910362995,1.641001996188078,0.36404039114386944
1524,1.4390458003109403,1.151802522509549,1.7840079892580516,1.0453035292613426,1.7228634385987198,0.7730573551589428,1.4089653848583414,1.639426953654414,0.36453586834887697
1525,1.4384694835489062,1.151329386167541,1.7833918456003452,1.0462307641148312,1.723673557746312,0.7764166963689849,1.407129130894734,1.6378514605190069,0.36503090190060783
1526,1.4378930223152702,1.1508556547524569,1.7827759835581776,1.0471575579937928,1.7244838783423821,0.7797904506671696,1.4052925257527535,1.6362755100303215,0.36552548438203825
1527,1.4373164111892824,1.1503813229078266,1.78216039731912,1.0480839059109723,1.7252943944604366,0.7831786990614272,1.4034555660571189,1.634699095454636,0.3660196083781271
1528,1.4367396447674927,1.1499063852968328,1.781545081085363,1.0490098028989379,1.7261051001883356,0.7865815231698156,1.4016182484500683,1.633122210076131,0.3665132664759491
1529,1.436162717663841,1.1494308366023942,1.7809300290738104,1.0499352440101695,1.7269159896283903,0.7899990052264462,1.3997805695914454,1.631544847196985,0.3670064512648288
